Time,0
2020-09-01 00:00:00,0.014254924352416537
2020-09-01 00:30:00,0.010424049553043727
2020-09-01 01:00:00,0.02071768721114077
2020-09-01 01:30:00,0.016869485046852057
2020-09-01 02:00:00,0.018779248845956383
2020-09-01 02:30:00,0.006657766698052555
2020-09-01 03:00:00,0.027477862622379303
2020-09-01 03:30:00,0.009660095621197984
2020-09-01 04:00:00,0.01230607432396681
2020-09-01 04:30:00,0.01772853365718691
2020-09-01 05:00:00,0.008803541935568227
2020-09-01 05:30:00,0.014240076025599558
2020-09-01 06:00:00,0.01581871166753242
2020-09-01 06:30:00,0.07124336897503275
2020-09-01 07:00:00,0.10255240878173132
2020-09-01 07:30:00,0.4256561400795012
2020-09-01 08:00:00,0.37110337385711717
2020-09-01 08:30:00,1.0
2020-09-01 09:00:00,0.8305128900006193
2020-09-01 09:30:00,0.33093707789818966
2020-09-01 10:00:00,0.17848429131187904
2020-09-01 10:30:00,0.23523334544791225
2020-09-01 11:00:00,0.20302704679651187
2020-09-01 11:30:00,0.18783997163441402
2020-09-01 12:00:00,0.2823794929601972
2020-09-01 12:30:00,0.23206745927712374
2020-09-01 13:00:00,0.21683167039730275
2020-09-01 13:30:00,0.3160904842205571
2020-09-01 14:00:00,0.19443134421322072
2020-09-01 14:30:00,0.6117630763124664
2020-09-01 15:00:00,0.08454766474336221
2020-09-01 15:30:00,0.10525029887518103
2020-09-01 16:00:00,0.04489755831807953
2020-09-01 16:30:00,0.08485210467572005
2020-09-01 17:00:00,0.09663729408153168
2020-09-01 17:30:00,0.08763560685887672
2020-09-01 18:00:00,0.10803274248825995
2020-09-01 18:30:00,0.028378857256202365
2020-09-01 19:00:00,0.023360668881474794
2020-09-01 19:30:00,0.040216658231813605
2020-09-01 20:00:00,0.007674098627754688
2020-09-01 20:30:00,0.01832075700208856
2020-09-01 21:00:00,0.007950180281775812
2020-09-01 21:30:00,0.011352209272136456
2020-09-01 22:00:00,0.0059682321738369305
2020-09-01 22:30:00,0.009652546094148838
2020-09-01 23:00:00,0.006618258569760634
2020-09-01 23:30:00,0.012749133403929165
